SIGNAL_ID,LOCATION_NAME,SIGNAL_TYPE,SIGNAL_STATUS,ATD_LOCATION_ID,COA_INTERSECTION_ID,COMM_PLAN,CONTROL,COUNCIL_DISTRICT,PRIMARY_ST,PRIMARY_ST_AKA,CROSS_ST,CROSS_ST_AKA,CROSS_ST_SEGMENT_ID,LANDMARK,IP_CONTROL,IP_SWITCH,PRIMARY_SIGNAL,JURISDICTION_LABEL,PRIMARY_ST_SEGMENT_ID,SIGNAL_ENG_AREA,SWITCH_COMM,TRAFFIC_ENG_AREA,TURN_ON_DATE,MODIFIED_DATE,LOCATION,LATITUDE,LONGITUDE,CROSS_ST_BLOCK,PRIMARY_ST_BLOCK,SIGNAL_PM_MAX_FISCAL_YEAR,PEDESTRIAN_SIGNAL_TYPE,SECONDARY_SIGNALS,SOURCE_DB_ID,IP_COMM_STATUS,COMM_STATUS_DATETIME_UTC,OWNER,DETECTION_STATUS,DETECTION_STATUS_DATE,CONSTRUCTION_NOTE,CONSTRUCTION_NOTE_DATE,LOCATION_LATITUDE,LOCATION_LONGITUDE
178,LAMAR BLVD / HOUSTON ST,TRAFFIC,DESIGN,LOC16-005475,5158929,,PRIMARY,7,LAMAR BLVD,,HOUSTON ST,,2012270,,,,,AUSTIN FULL PURPOSE,2012269,CENTRAL,None,,,05/21/2017 11:11:00 AM +0000,"(30.323225, -97.7280807)",30.323225,-97.7280807,801,5502,,UNKNOWN,,581d5c1ee340e0562cff53a0,OFFLINE,,COA,UNKNOWN,,,08/06/2017 07:00:00 PM +0000,30.323225,-97.7280807
207,MANCHACA RD / MONARCH DR,TRAFFIC,TURNED_ON,LOC16-006565,5148631,,PRIMARY,5,MANCHACA RD,,MONARCH DR,,2047217,,,,,AUSTIN FULL PURPOSE,2047196,SOUTH,None,,07/18/2017,12/06/2016 07:22:00 AM +0000,"(30.1760006, -97.8225865)",30.1760006,-97.8225865,2001,9429,,COUNTDOWN,,581d54e918ee7837311989a8,OFFLINE,,COA,NO DETECTION,,,,30.1760006,-97.8225865
727,1ST ST / RADAM LN,TRAFFIC,TURNED_ON,LOC16-003585,5153303,,PRIMARY,3,1ST ST,,RADAM LN,,2024315,,0,1,,AUSTIN FULL PURPOSE,2024314,SOUTH,Both,,02/16/2000,09/20/2016 07:00:00 PM +0000,"(30.224268, -97.7708817)",30.224268,-97.7708817,601,4109,2016,COUNTDOWN,,5817c0a0e052e0422be6c9a1,ONLINE,05/12/2017 06:55:00 PM +0000,COA,OK,06/22/2017 07:00:00 PM +0000,,,30.224268,-97.7708817
726,HOWARD LN / HEATHERWILDE BLVD,TRAFFIC,TURNED_ON,LOC16-003580,5165527,,PRIMARY,7,HOWARD LN,,HEATHERWILDE BLVD,,5307300,,1,1,,AUSTIN FULL PURPOSE,2035878,NORTH,Both,,08/09/2000,09/20/2016 07:00:00 PM +0000,"(30.4194069, -97.6609497)",30.4194069,-97.6609497,2808,200,,COUNTDOWN,,5817c09fe052e0422be6c99d,ONLINE,05/12/2017 06:55:00 PM +0000,COA,OK,06/22/2017 07:00:00 PM +0000,,,30.4194069,-97.6609497
725,JOHNNY MORRIS RD / LOYOLA LN,TRAFFIC,TURNED_ON,LOC16-003575,5166424,,PRIMARY,1,JOHNNY MORRIS RD,,LOYOLA LN,,2040718,,0,0,,AUSTIN FULL PURPOSE,2016500,CENTRAL,None,,09/06/2001,09/20/2016 07:00:00 PM +0000,"(30.3002377, -97.6482162)",30.3002377,-97.6482162,5911,6700,,COUNTDOWN,,5817c09ee052e0422be6c99a,OFFLINE,,COA,BROKEN,06/22/2017 07:00:00 PM +0000,,,30.3002377,-97.6482162
723,US 183 HWY SVRD / POND SPRINGS RD,TRAFFIC,TURNED_ON,LOC16-003565,5152734,,PRIMARY,6,US 183 HWY SVRD,,POND SPRINGS RD,,2007625,,0,1,,AUSTIN FULL PURPOSE,2007626,NORTH,Both,,,09/20/2016 07:00:00 PM +0000,"(30.4351349, -97.7703857)",30.4351349,-97.7703857,12820,12807,2017,WALK/DONT WALK,724: US 183 HWY SVRD / POND SPRINGS RD,5817c09ee052e0422be6c996,ONLINE,05/12/2017 06:55:00 PM +0000,TxDOT,OK,07/17/2017 07:00:00 PM +0000,,,30.4351349,-97.7703857
998,HUNTERS CHASE DR / POND SPRINGS RD,TRAFFIC,TURNED_ON,LOC16-004880,5152400,,PRIMARY,6,HUNTERS CHASE DR,,POND SPRINGS RD,,2038896,,0,1,,AUSTIN FULL PURPOSE,2038879,NORTH,IP SWITCH only,,07/05/1982,09/20/2016 07:00:00 PM +0000,"(30.4414482, -97.7734146)",30.4414482,-97.7734146,12918,12100,2017,COUNTDOWN,,5817c0d8e052e0422be6cc48,ONLINE,05/12/2017 07:00:00 PM +0000,COA,OK,06/27/2017 07:00:00 PM +0000,,,30.4414482,-97.7734146
883,CAPITAL OF TEXAS HWY / MOPAC EXPY SVRD,TRAFFIC,TURNED_ON,LOC16-004350,5149746,,PRIMARY,8,CAPITAL OF TEXAS HWY,,MOPAC EXPY SVRD,,2021598,,1,1,,AUSTIN FULL PURPOSE,2047121,SOUTH,Both,,,09/20/2016 07:00:00 PM +0000,"(30.2510681, -97.8066635)",30.2510681,-97.8066635,3106,3311,2017,COUNTDOWN,,5817c0bae052e0422be6cb13,ONLINE,05/12/2017 06:58:00 PM +0000,TxDOT,OK,07/16/2017 07:00:00 PM +0000,,,30.2510681,-97.8066635
590,IH 35 SVRD / 290 HWY SVRD (E Koenig LN),TRAFFIC,TURNED_ON,LOC16-002895,5161309,,PRIMARY,4,IH 35 SVRD,KOENIG LN,US 290 HWY SVRD,,2012278,E Koenig LN,1,1,,AUSTIN FULL PURPOSE,2035911,NORTH,Both,,02/13/1984,09/20/2016 07:00:00 PM +0000,"(30.3227043, -97.7060852)",30.3227043,-97.7060852,6100,6100,2017,COUNTDOWN,591: IH 35 SVRD / KOENIG LN SVRD,5817c095e052e0422be6c882,ONLINE,05/12/2017 06:53:00 PM +0000,TxDOT,NO DETECTION,,,,30.3227043,-97.7060852
589,WELLS BRANCH PKWY / SUMMIT DR,TRAFFIC,TURNED_ON,LOC16-002890,5162458,,PRIMARY,,WELLS BRANCH PKWY,,SUMMIT DR,,2005431,,0,0,,AUSTIN 2 MILE ETJ,2005387,NORTH,Both,,02/05/1998,09/20/2016 07:00:00 PM +0000,"(30.4414845, -97.6920853)",30.4414845,-97.6920853,14101,2900,2017,UNKNOWN,,5817c095e052e0422be6c880,ONLINE,05/12/2017 06:53:00 PM +0000,Travis County,OK,06/15/2017 07:00:00 PM +0000,,,30.4414845,-97.6920853
899,FM 620 RD / 183 HWY SVRD,TRAFFIC,TURNED_ON,LOC16-004430,5150067,,SECONDARY,6,FM 620 RD,,US 183 HWY SVRD,,2048275,,1,1,896: FM 620 RD / 183 HWY SVRD,AUSTIN FULL PURPOSE,2047321,NORTH,Both,,10/05/2009,09/20/2016 07:00:00 PM +0000,"(30.4680157, -97.7973709)",30.4680157,-97.7973709,13870,12811,2017,WALK/DONT WALK,,5817c0bfe052e0422be6cb43,OFFLINE,,TxDOT,BROKEN,06/25/2017 07:00:00 PM +0000,,,30.4680157,-97.7973709
898,FM 620 RD / 183 HWY SVRD,TRAFFIC,TURNED_ON,LOC16-004425,5150164,,SECONDARY,6,FM 620 RD,,US 183 HWY SVRD,,2048276,,1,1,896: FM 620 RD / 183 HWY SVRD,AUSTIN FULL PURPOSE,2048278,NORTH,Both,,10/05/2009,09/20/2016 07:00:00 PM +0000,"(30.4683056, -97.7963333)",30.4683056,-97.7963333,13871,13033,2017,WALK/DONT WALK,,5817c0bfe052e0422be6cb41,OFFLINE,,TxDOT,BROKEN,06/25/2017 07:00:00 PM +0000,,,30.4683056,-97.7963333
1023,BRATTON LN / SAULS DR,TRAFFIC,DESIGN,LOC16-007250,5163904,,PRIMARY,,BRATTON LN,,SAULS DR,,2005045,,,,,AUSTIN 2 MILE ETJ,2038677,NORTH,,,,05/25/2017 04:08:00 AM +0000,"(30.45524, -97.679136)",30.45524,-97.679136,2701,15300,,UNKNOWN,,5847195193a86a1931035697,OFFLINE,,TxDOT,UNKNOWN,,,,30.45524,-97.679136
783,DECKER LN / LOYOLA LN,TRAFFIC,TURNED_ON,LOC16-003850,5167561,,PRIMARY,1,DECKER LN,,LOYOLA LN,,2015086,,1,1,,AUSTIN FULL PURPOSE,2015085,CENTRAL,Both,,03/27/2002,09/20/2016 07:00:00 PM +0000,"(30.2912273, -97.6279831)",30.2912273,-97.6279831,8301,6700,2017,WALK/DONT WALK,,5817c0a9e052e0422be6ca21,OFFLINE,08/14/2017 09:49:00 AM +0000,COA,OK,06/22/2017 07:00:00 PM +0000,,,30.2912273,-97.6279831
517,PARMER LN / MOPAC EXPY SVRD,TRAFFIC,TURNED_ON,LOC16-002530,5161296,,PRIMARY,7,PARMER LN,,MOPAC EXPY SVRD,,2005986,,0,1,,AUSTIN FULL PURPOSE,2006011,NORTH,Both,,,09/20/2016 07:00:00 PM +0000,"(30.4199772, -97.7035828)",30.4199772,-97.7035828,12511,3048,2017,COUNTDOWN,518:  PARMER LN / MOPAC EXPY SVRD,5817c091e052e0422be6c7ea,ONLINE,05/12/2017 06:52:00 PM +0000,TxDOT,OK,10/22/2014 07:00:00 PM +0000,,,30.4199772,-97.7035828
304,6TH ST / BRAZOS ST,TRAFFIC,TURNED_ON,LOC16-001485,5157185,,PRIMARY,9,6TH ST,,BRAZOS ST,,2018757,,1,1,,AUSTIN FULL PURPOSE,2018758,CENTRAL,Both,,,09/20/2016 07:00:00 PM +0000,"(30.267683, -97.7414551)",30.267683,-97.7414551,600,100,2016,UNKNOWN,,5817c086e052e0422be6c648,ONLINE,05/12/2017 06:49:00 PM +0000,COA,NO DETECTION,,,,30.267683,-97.7414551
303,6TH ST / CONGRESS AVE,TRAFFIC,TURNED_ON,LOC16-001480,5156982,,PRIMARY,9,6TH ST,,CONGRESS AVE,,2018731,,1,1,,AUSTIN FULL PURPOSE,2018732,CENTRAL,Both,,05/18/1964,09/20/2016 07:00:00 PM +0000,"(30.2680664, -97.7428131)",30.2680664,-97.7428131,600,100,,UNKNOWN,,5817c086e052e0422be6c646,ONLINE,05/12/2017 06:49:00 PM +0000,COA,NO DETECTION,,,,30.2680664,-97.7428131
302,6TH ST / COLORADO ST,TRAFFIC,TURNED_ON,LOC16-001475,5156764,,PRIMARY,9,6TH ST,,COLORADO ST,,2018710,,1,1,,AUSTIN FULL PURPOSE,2018711,CENTRAL,Both,,,09/20/2016 07:00:00 PM +0000,"(30.2684174, -97.7441254)",30.2684174,-97.7441254,600,200,,UNKNOWN,,5817c086e052e0422be6c644,ONLINE,05/12/2017 06:49:00 PM +0000,COA,NO DETECTION,,,,30.2684174,-97.7441254
301,6TH ST / LAVACA ST,TRAFFIC,TURNED_ON,LOC16-001470,5156605,,PRIMARY,9,6TH ST,,LAVACA ST,,2018680,,1,1,,AUSTIN FULL PURPOSE,2018681,CENTRAL,Both,,,09/20/2016 07:00:00 PM +0000,"(30.2687168, -97.7452011)",30.2687168,-97.7452011,600,300,2016,UNKNOWN,,5817c085e052e0422be6c642,ONLINE,05/12/2017 06:49:00 PM +0000,COA,NO DETECTION,,,,30.2687168,-97.7452011
283,8TH ST / COLORADO ST,TRAFFIC,TURNED_ON,LOC16-001380,5156869,,PRIMARY,9,8TH ST,,COLORADO ST,,2018571,,0,0,,AUSTIN FULL PURPOSE,2018572,CENTRAL,None,,,09/20/2016 07:00:00 PM +0000,"(30.2702675, -97.7434158)",30.2702675,-97.7434158,800,200,2016,UNKNOWN,,5817c085e052e0422be6c61e,OFFLINE,,COA,NO DETECTION,,,,30.2702675,-97.7434158
137,1ST ST / RIVERSIDE DR,TRAFFIC,TURNED_ON,LOC16-000680,5156002,,PRIMARY,9,1ST ST,,RIVERSIDE DR,,2019272,,1,1,,AUSTIN FULL PURPOSE,2019330,SOUTH,Both,,,04/11/2017 10:52:00 AM +0000,"(30.259758, -97.7492752)",30.259758,-97.7492752,601,300,2016,COUNTDOWN,,5817c07fe052e0422be6c506,ONLINE,05/12/2017 06:46:00 PM +0000,COA,OK,06/14/2017 07:00:00 PM +0000,,,30.259758,-97.7492752
578,HANCOCK DR / BALCONES DR,TRAFFIC,TURNED_ON,LOC16-002835,5154310,,PRIMARY,10,HANCOCK DR,,BALCONES DR,,2013519,,0,0,,AUSTIN FULL PURPOSE,2013520,NORTH,None,,06/18/1969,09/20/2016 07:00:00 PM +0000,"(30.3330383, -97.7603607)",30.3330383,-97.7603607,5100,3400,,UNKNOWN,,5817c094e052e0422be6c868,ONLINE,05/12/2017 06:53:00 PM +0000,COA,OK,06/14/2017 07:00:00 PM +0000,,,30.3330383,-97.7603607
316,5TH ST / SAN JACINTO BLVD,TRAFFIC,TURNED_ON,LOC16-001545,5157298,,PRIMARY,9,5TH ST,,SAN JACINTO BLVD,,2018848,,1,1,,AUSTIN FULL PURPOSE,2018849,CENTRAL,Both,,,09/20/2016 07:00:00 PM +0000,"(30.2664375, -97.7407303)",30.2664375,-97.7407303,500,200,2016,UNKNOWN,,5817c086e052e0422be6c660,OFFLINE,08/14/2017 09:51:00 AM +0000,COA,NO DETECTION,,,,30.2664375,-97.7407303
112,38TH ST / BULL CREEK RD,TRAFFIC,TURNED_ON,LOC16-000555,5155612,,PRIMARY,10,38TH ST,,BULL CREEK RD,,2016048,,1,1,,AUSTIN FULL PURPOSE,2016079,CENTRAL,Both,,04/24/1963,09/20/2016 07:00:00 PM +0000,"(30.309185, -97.7506638)",30.309185,-97.7506638,3600,1600,,WALK/DONT WALK,,5817c07ee052e0422be6c4d4,ONLINE,05/12/2017 06:45:00 PM +0000,COA,OK,06/14/2017 07:00:00 PM +0000,,,30.309185,-97.7506638
102,LAMAR BLVD / 45TH ST,TRAFFIC,TURNED_ON,LOC16-000505,5157553,,PRIMARY,10,LAMAR BLVD,,45TH ST,,2015704,,1,1,,AUSTIN FULL PURPOSE,2015792,CENTRAL,Both,,,09/20/2016 07:00:00 PM +0000,"(30.3134632, -97.7375946)",30.3134632,-97.7375946,1001,4400,2016,COUNTDOWN,,5817c07de052e0422be6c4c0,ONLINE,05/12/2017 06:45:00 PM +0000,COA,OK,06/14/2017 07:00:00 PM +0000,,,30.3134632,-97.7375946
101,PEARCE LN / KELLAM RD,TRAFFIC,TURNED_ON,LOC16-000500,5168571,,PRIMARY,,PEARCE LN,,KELLAM RD,,5057724,,0,0,,AUSTIN 2 MILE ETJ,5056221,SOUTH,Both,,10/09/2016,10/10/2016 07:00:00 PM +0000,"(30.163688, -97.611196)",30.163688,-97.611196,6001,13400,2017,UNKNOWN,,5817c07de052e0422be6c4be,ONLINE,05/12/2017 06:45:00 PM +0000,,BROKEN,07/12/2017 07:00:00 PM +0000,,,30.163688,-97.611196
100,ANDERSON LN / WOOTEN PARK DR,TRAFFIC,TURNED_ON,LOC16-000495,5159371,,PRIMARY,7,ANDERSON LN,,WOOTEN PARK DR,,2040071,,0,0,,AUSTIN FULL PURPOSE,2011173,NORTH,Controller Only,,12/16/1969,09/20/2016 07:00:00 PM +0000,"(30.3525105, -97.7232285)",30.3525105,-97.7232285,1701,1700,2017,WALK/DONT WALK,,5817c07de052e0422be6c4bc,ONLINE,05/12/2017 06:45:00 PM +0000,COA,OK,06/14/2017 07:00:00 PM +0000,,,30.3525105,-97.7232285
73,STECK AVE / ROCKWOOD LN,TRAFFIC,TURNED_ON,LOC16-000360,5157759,,PRIMARY,7,STECK AVE,,ROCKWOOD LN,,2010696,,0,0,,AUSTIN FULL PURPOSE,2010697,NORTH,Controller Only,,04/27/1988,09/20/2016 07:00:00 PM +0000,"(30.3646717, -97.7350159)",30.3646717,-97.7350159,8200,3000,2017,WALK/DONT WALK,,5817c07ce052e0422be6c486,ONLINE,05/12/2017 06:45:00 PM +0000,COA,NO DETECTION,,,,30.3646717,-97.7350159
71,RED RIVER ST / CLYDE LITTLEFIELD DR,TRAFFIC,TURNED_ON,LOC16-000350,5159062,,PRIMARY,1,RED RIVER ST,,CLYDE LITTLEFIELD DR,,2036519,,1,1,,AUSTIN FULL PURPOSE,2017866,CENTRAL,Both,,05/22/1984,09/20/2016 07:00:00 PM +0000,"(30.2832279, -97.7279663)",30.2832279,-97.7279663,700,2000,2017,COUNTDOWN,,5817c07ce052e0422be6c482,ONLINE,05/12/2017 06:45:00 PM +0000,COA,BROKEN,06/13/2017 07:00:00 PM +0000,,,30.2832279,-97.7279663
70,DEAN KEETON ST / RED RIVER ST,TRAFFIC,TURNED_ON,LOC16-000345,5159198,,PRIMARY,1,DEAN KEETON ST,,RED RIVER ST,,2046317,,1,1,,AUSTIN FULL PURPOSE,2017415,CENTRAL,Both,,04/07/1981,09/20/2016 07:00:00 PM +0000,"(30.2871666, -97.7267456)",30.2871666,-97.7267456,2200,928,2017,COUNTDOWN,,5817c07ce052e0422be6c480,ONLINE,05/12/2017 06:45:00 PM +0000,COA,NO DETECTION,,,,30.2871666,-97.7267456
69,45TH ST / RED RIVER ST,TRAFFIC,TURNED_ON,LOC16-000340,5159912,,PRIMARY,9,45TH ST,,RED RIVER ST,,2016296,,1,1,,AUSTIN FULL PURPOSE,2016297,CENTRAL,Both,,01/31/1977,09/20/2016 07:00:00 PM +0000,"(30.3048534, -97.7196121)",30.3048534,-97.7196121,4500,800,2017,WALK/DONT WALK,,5817c07ce052e0422be6c47e,ONLINE,08/07/2017 02:01:00 PM +0000,COA,OK,04/03/2016 07:00:00 PM +0000,,,30.3048534,-97.7196121
68,RED RIVER ST / 38TH HALF ST,TRAFFIC,TURNED_ON,LOC16-000335,5159542,,PRIMARY,9,RED RIVER ST,,38TH HALF ST,,2016857,,1,1,,AUSTIN FULL PURPOSE,2016824,CENTRAL,Both,,11/12/1957,09/20/2016 07:00:00 PM +0000,"(30.2965431, -97.7231445)",30.2965431,-97.7231445,800,3808,2017,WALK/DONT WALK,,5817c07ce052e0422be6c47c,ONLINE,05/12/2017 06:45:00 PM +0000,COA,BROKEN,08/03/2017 07:00:00 PM +0000,,,30.2965431,-97.7231445
980,US 290 HWY SVRD / E US 290 ARTERIAL A RAMP,TRAFFIC,TURNED_ON,LOC16-004790,5166764,,PRIMARY,1,US 290 HWY SVRD,,E US 290 ARTERIAL A RAMP,,5082055,,0,0,,AUSTIN FULL PURPOSE,40928,CENTRAL,None,,05/14/2014,09/20/2016 07:00:00 PM +0000,"(30.3299255, -97.6413651)",30.3299255,-97.6413651,,9290,2017,UNKNOWN,981: US 290 HWY SVRD / E US 290 ARTERIAL A RAMP,5817c0d2e052e0422be6cc10,OFFLINE,,TxDOT,OK,06/27/2017 07:00:00 PM +0000,,,30.3299255,-97.6413651
979,AIRPORT BLVD / ZACH SCOTT ST,TRAFFIC,TURNED_ON,LOC16-004785,5161201,,PRIMARY,9,AIRPORT BLVD,,ZACH SCOTT ST,,3261995,,0,0,,AUSTIN FULL PURPOSE,2016968,CENTRAL,Controller Only,,02/20/2014,09/20/2016 07:00:00 PM +0000,"(30.2941189, -97.7078781)",30.2941189,-97.7078781,1824,4100,,COUNTDOWN,,5817c0d2e052e0422be6cc0e,ONLINE,05/12/2017 07:00:00 PM +0000,COA,OK,06/27/2017 07:00:00 PM +0000,,,30.2941189,-97.7078781
975,LAVACA ST / 17TH ST,TRAFFIC,TURNED_ON,LOC16-004765,5157176,,PRIMARY,9,LAVACA ST,,17TH ST,,2017935,,0,0,,AUSTIN FULL PURPOSE,2017934,CENTRAL,Both,,02/19/2014,04/11/2017 09:27:00 AM +0000,"(30.2794685, -97.7412033)",30.2794685,-97.7412033,301,1700,,COUNTDOWN,,5817c0d0e052e0422be6cbff,ONLINE,05/12/2017 07:00:00 PM +0000,COA,UNKNOWN,06/27/2017 07:00:00 PM +0000,,,30.2794685,-97.7412033
974,LAVACA ST / 16TH ST,TRAFFIC,TURNED_ON,LOC16-004760,5157135,,PRIMARY,1,LAVACA ST,,16TH ST,,2018005,,0,0,,AUSTIN FULL PURPOSE,2018004,CENTRAL,Both,,01/22/2014,04/11/2017 09:27:00 AM +0000,"(30.2785625, -97.741539)",30.2785625,-97.741539,301,1600,,COUNTDOWN,,5817c0d0e052e0422be6cbfd,ONLINE,05/12/2017 07:00:00 PM +0000,COA,UNKNOWN,06/27/2017 07:00:00 PM +0000,,,30.2785625,-97.741539
730,2000 BLK W SLAUGHTER LN (HEB),TRAFFIC,TURNED_ON,LOC16-003600,,,PRIMARY,5,SLAUGHTER LN,,,,,HEB,0,1,,AUSTIN FULL PURPOSE,2043073,SOUTH,Both,,10/31/1999,09/20/2016 07:00:00 PM +0000,"(30.1737652, -97.8255234)",30.1737652,-97.8255234,,2000,2017,NONE,,5817c0a0e052e0422be6c9a7,ONLINE,05/12/2017 06:56:00 PM +0000,COA,OK,06/22/2017 07:00:00 PM +0000,,,30.1737652,-97.8255234
729,1 BLK S PLEASANT VALLEY RD (KREIG FIELD),TRAFFIC,TURNED_ON,LOC16-003595,,,PRIMARY,3,PLEASANT VALLEY RD,,,,,KREIG FIELD,1,1,,AUSTIN FULL PURPOSE,3377275,SOUTH,Both,,12/05/2000,09/20/2016 07:00:00 PM +0000,"(30.2460289, -97.7149734)",30.2460289,-97.7149734,,1,2017,WALK/DONT WALK,,5817c0a0e052e0422be6c9a5,ONLINE,05/12/2017 06:56:00 PM +0000,COA,OK,06/22/2017 07:00:00 PM +0000,,,30.2460289,-97.7149734
728,METRIC BLVD / RUNDBERG LN,TRAFFIC,TURNED_ON,LOC16-003590,5159686,,PRIMARY,4,METRIC BLVD,,RUNDBERG LN,,2010347,,0,0,,AUSTIN FULL PURPOSE,3269256,NORTH,None,,10/24/2001,09/20/2016 07:00:00 PM +0000,"(30.3751812, -97.7197266)",30.3751812,-97.7197266,2101,9310,2016,WALK/DONT WALK,,5817c0a0e052e0422be6c9a3,OFFLINE,,COA,OK,06/22/2017 07:00:00 PM +0000,,,30.3751812,-97.7197266
647,PLEASANT VALLEY RD / NUCKOLS CROSSING RD,TRAFFIC,TURNED_ON,LOC16-003180,5157009,,PRIMARY,2,PLEASANT VALLEY RD,,NUCKOLS CROSSING RD,,2036547,,0,0,,AUSTIN FULL PURPOSE,2036548,SOUTH,None,,08/17/2009,09/20/2016 07:00:00 PM +0000,"(30.1844883, -97.7449036)",30.1844883,-97.7449036,6112,6201,2016,UNKNOWN,,5817c098e052e0422be6c8f4,OFFLINE,,COA,OK,06/18/2017 07:00:00 PM +0000,,,30.1844883,-97.7449036
646,ANDERSON MILL RD / POND SPRINGS RD,TRAFFIC,TURNED_ON,LOC16-003175,5151165,,PRIMARY,6,ANDERSON MILL RD,,POND SPRINGS RD,,2007231,,0,1,,AUSTIN FULL PURPOSE,2038761,NORTH,IP SWITCH only,,01/21/2004,09/20/2016 07:00:00 PM +0000,"(30.4503841, -97.7853088)",30.4503841,-97.7853088,13400,9320,2015,COUNTDOWN,,5817c098e052e0422be6c8f2,ONLINE,05/12/2017 06:54:00 PM +0000,COA,OK,06/18/2017 07:00:00 PM +0000,,,30.4503841,-97.7853088
645,LAMPLIGHT VILLAGE AVE / SCOFIELD RIDGE PKWY,TRAFFIC,TURNED_ON,LOC16-003170,5162830,,PRIMARY,7,LAMPLIGHT VILLAGE AVE,,SCOFIELD RIDGE PKWY,,2005677,,0,0,,AUSTIN FULL PURPOSE,2005676,NORTH,None,,06/10/2009,09/20/2016 07:00:00 PM +0000,"(30.4281406, -97.6890717)",30.4281406,-97.6890717,2100,13400,,WALK/DONT WALK,,5817c098e052e0422be6c8f0,OFFLINE,,COA,OK,06/18/2017 07:00:00 PM +0000,,,30.4281406,-97.6890717
32,24TH ST / NUECES ST,TRAFFIC,TURNED_ON,LOC16-000155,5156755,,PRIMARY,9,24TH ST,,NUECES ST,,2017467,,1,1,,AUSTIN FULL PURPOSE,2017380,CENTRAL,Both,,08/30/1958,09/20/2016 07:00:00 PM +0000,"(30.2878265, -97.74366)",30.2878265,-97.74366,2300,511,2016,COUNTDOWN,22:  24TH ST / NUECES ST,5817c07ae052e0422be6c434,ONLINE,05/12/2017 06:44:00 PM +0000,COA,OK,06/13/2017 07:00:00 PM +0000,,,30.2878265,-97.74366
31,24TH ST / RIO GRANDE ST,TRAFFIC,TURNED_ON,LOC16-000150,5156607,,PRIMARY,9,24TH ST,,RIO GRANDE ST,,2017369,,1,1,,AUSTIN FULL PURPOSE,2017370,CENTRAL,Both,,,09/20/2016 07:00:00 PM +0000,"(30.2879353, -97.7446823)",30.2879353,-97.7446823,2400,700,,COUNTDOWN,,5817c07ae052e0422be6c432,ONLINE,05/12/2017 06:44:00 PM +0000,COA,OK,06/13/2017 07:00:00 PM +0000,,,30.2879353,-97.7446823
30,24TH ST / SAN GABRIEL ST,TRAFFIC,TURNED_ON,LOC16-000145,5156111,,PRIMARY,9,24TH ST,,SAN GABRIEL ST,,2017357,,1,1,,AUSTIN FULL PURPOSE,2017358,CENTRAL,Both,,12/19/1965,09/20/2016 07:00:00 PM +0000,"(30.2881622, -97.7478333)",30.2881622,-97.7478333,2400,1000,,COUNTDOWN,,5817c07ae052e0422be6c430,ONLINE,05/12/2017 06:44:00 PM +0000,COA,NO DETECTION,06/13/2017 07:00:00 PM +0000,,,30.2881622,-97.7478333
29,DENSON DR / GUADALUPE ST,TRAFFIC,TURNED_ON,LOC16-000140,5159753,,PRIMARY,4,DENSON DR,,GUADALUPE ST,,2012063,,1,1,,AUSTIN FULL PURPOSE,2012064,NORTH,Both,,12/28/1984,09/20/2016 07:00:00 PM +0000,"(30.3288956, -97.7204285)",30.3288956,-97.7204285,6200,600,2017,UNKNOWN,,5817c07ae052e0422be6c42e,ONLINE,05/12/2017 06:44:00 PM +0000,COA,OK,06/13/2017 07:00:00 PM +0000,,,30.3288956,-97.7204285
949,DESSAU RD / CRYSTAL BEND DR,TRAFFIC,TURNED_ON,LOC16-004635,5166976,,PRIMARY,,DESSAU RD,,CRYSTAL BEND DR,,2030329,,0,0,,AUSTIN 2 MILE ETJ,2038176,NORTH,None,,07/19/2012,09/20/2016 07:00:00 PM +0000,"(30.4070358, -97.6360168)",30.4070358,-97.6360168,1600,13601,2017,UNKNOWN,,5817c0c9e052e0422be6cbb5,OFFLINE,,Travis County,OK,06/27/2017 07:00:00 PM +0000,,,30.4070358,-97.6360168
493,DUVAL RD / MOPAC EXPY SVRD,TRAFFIC,TURNED_ON,LOC16-002420,5159989,,PRIMARY,7,DUVAL RD,,MOPAC EXPY SVRD,,2006416,,1,1,,AUSTIN FULL PURPOSE,2006438,NORTH,Both,,11/12/1987,09/20/2016 07:00:00 PM +0000,"(30.4090595, -97.716095)",30.4090595,-97.716095,12000,3000,2017,COUNTDOWN,494:  DUVAL RD / MOPAC EXPY SVRD,5817c08ee052e0422be6c7be,ONLINE,05/12/2017 06:52:00 PM +0000,TxDOT,OK,06/25/2017 07:00:00 PM +0000,,,30.4090595,-97.716095
492,RUNDBERG LN / COLLINFIELD DR,TRAFFIC,TURNED_ON,LOC16-002415,5161615,,PRIMARY,4,RUNDBERG LN,,COLLINFIELD DR,,2010700,,0,0,,AUSTIN FULL PURPOSE,2010680,NORTH,None,,03/29/1988,09/20/2016 07:00:00 PM +0000,"(30.3653278, -97.7016525)",30.3653278,-97.7016525,9200,1000,,WALK/DONT WALK,,5817c08ee052e0422be6c7bc,ONLINE,05/12/2017 06:52:00 PM +0000,COA,OK,06/25/2017 07:00:00 PM +0000,,,30.3653278,-97.7016525
